Iteration,Walker_Type,Walker_ID,Step,x0,x1
38,turtle,3,1,1,0
38,turtle,4,1,0,1
38,rabbit,5,1,3,1
38,turtle,0,2,0,2
38,turtle,1,2,1,1
38,turtle,2,2,2,2
38,turtle,3,2,2,0
38,turtle,4,2,0,2
38,rabbit,5,2,1,1
38,turtle,0,3,0,1
38,turtle,1,3,2,1
38,turtle,2,3,3,2
38,turtle,3,3,1,0
38,turtle,4,3,0,1
38,rabbit,5,3,3,1
38,turtle,0,4,0,0
38,turtle,1,4,1,1
38,turtle,2,4,2,2
38,turtle,3,4,0,0
38,turtle,4,4,0,0
38,rabbit,5,4,3,3
38,turtle,0,5,1,0
38,turtle,1,5,1,0
38,turtle,2,5,1,2
38,turtle,3,5,0,1
38,turtle,4,5,0,1
38,rabbit,5,5,1,3
38,turtle,0,6,1,1
38,turtle,1,6,1,1
38,turtle,2,6,1,3
38,turtle,3,6,1,1
38,turtle,4,6,1,1
39,turtle,0,1,2,1
39,turtle,1,1,2,1
39,turtle,2,1,1,0
39,turtle,3,1,1,0
39,turtle,4,1,0,1
39,rabbit,5,1,3,1
39,turtle,0,2,2,2
39,turtle,1,2,2,2
39,turtle,2,2,1,1
39,turtle,3,2,2,0
39,turtle,4,2,0,0
39,rabbit,5,2,3,3
39,turtle,0,3,2,1
39,turtle,1,3,2,1
39,turtle,2,3,0,1
39,turtle,3,3,1,0
39,turtle,4,3,1,0
39,rabbit,5,3,1,3
39,turtle,0,4,1,1
39,turtle,1,4,2,2
39,turtle,2,4,0,0
39,turtle,3,4,2,0
39,turtle,4,4,2,0
40,turtle,0,1,1,0
40,turtle,1,1,2,1
40,turtle,2,1,2,1
40,turtle,3,1,1,0
40,turtle,4,1,1,0
40,rabbit,5,1,3,1
40,turtle,0,2,2,0
40,turtle,1,2,1,1
40,turtle,2,2,2,2
40,turtle,3,2,0,0
40,turtle,4,2,2,0
40,rabbit,5,2,3,3
40,turtle,0,3,1,0
40,turtle,1,3,0,1
40,turtle,2,3,1,2
40,turtle,3,3,0,1
40,turtle,4,3,1,0
40,rabbit,5,3,1,3
40,turtle,0,4,2,0
40,turtle,1,4,0,0
40,turtle,2,4,2,2
40,turtle,3,4,0,0
40,turtle,4,4,0,0
41,turtle,0,1,0,1
41,turtle,1,1,2,1
41,turtle,2,1,1,0
41,turtle,3,1,2,1
41,turtle,4,1,1,0
41,rabbit,5,1,3,1
41,turtle,0,2,0,0
41,turtle,1,2,2,2
41,turtle,2,2,2,0
41,turtle,3,2,1,1
41,turtle,4,2,0,0
41,rabbit,5,2,1,1
41,turtle,0,3,1,0
41,turtle,1,3,2,3
41,turtle,2,3,1,0
41,turtle,3,3,0,1
41,turtle,4,3,1,0
41,rabbit,5,3,3,1
41,turtle,0,4,1,1
41,turtle,1,4,1,3
41,turtle,2,4,1,1
41,turtle,3,4,1,1
41,turtle,4,4,0,0
41,rabbit,5,4,3,3
41,turtle,0,5,1,0
42,turtle,0,1,2,1
42,turtle,1,1,2,1
42,turtle,2,1,1,0
42,turtle,3,1,2,1
42,turtle,4,1,0,1
42,rabbit,5,1,3,1
42,turtle,0,2,1,1
42,turtle,1,2,2,2
42,turtle,2,2,0,0
42,turtle,3,2,3,1
42,turtle,4,2,1,1
42,rabbit,5,2,1,1
42,turtle,0,3,0,1
42,turtle,1,3,2,1
42,turtle,2,3,0,1
42,turtle,3,3,2,1
42,turtle,4,3,1,0
42,rabbit,5,3,3,1
42,turtle,0,4,1,1
42,turtle,1,4,2,2
42,turtle,2,4,1,1
42,turtle,3,4,1,1
42,turtle,4,4,0,0
42,rabbit,5,4,3,3
42,turtle,0,5,2,1
42,turtle,1,5,3,2
42,turtle,2,5,1,0
42,turtle,3,5,1,0
42,turtle,4,5,1,0
42,rabbit,5,5,1,3
42,turtle,0,6,3,1
42,turtle,1,6,3,1
42,turtle,2,6,0,0
42,turtle,3,6,1,1
42,turtle,4,6,2,0
43,turtle,0,1,2,1
43,turtle,1,1,0,1
43,turtle,2,1,0,1
43,turtle,3,1,0,1
43,turtle,4,1,1,0
43,rabbit,5,1,3,1
43,turtle,0,2,2,2
43,turtle,1,2,0,2
43,turtle,2,2,1,1
43,turtle,3,2,0,0
43,turtle,4,2,0,0
43,rabbit,5,2,1,1
43,turtle,0,3,2,1
43,turtle,1,3,0,1
43,turtle,2,3,1,0
43,turtle,3,3,0,1
43,turtle,4,3,0,1
43,rabbit,5,3,3,1
43,turtle,0,4,1,1
43,turtle,1,4,1,1
43,turtle,2,4,1,1
43,turtle,3,4,0,0
43,turtle,4,4,0,2
43,rabbit,5,4,1,1
43,turtle,0,5,1,0
43,turtle,1,5,1,0
43,turtle,2,5,2,1
43,turtle,3,5,1,0
43,turtle,4,5,0,1
43,rabbit,5,5,3,1
43,turtle,0,6,2,0
43,turtle,1,6,2,0
43,turtle,2,6,1,1
43,turtle,3,6,1,1
43,turtle,4,6,0,0
43,rabbit,5,6,1,1
43,turtle,0,7,1,0
43,turtle,1,7,1,0
43,turtle,2,7,2,1
43,turtle,3,7,2,1
43,turtle,4,7,0,1
43,rabbit,5,7,3,1
43,turtle,0,8,1,1
43,turtle,1,8,2,0
43,turtle,2,8,2,2
43,turtle,3,8,1,1
43,turtle,4,8,1,1
43,rabbit,5,8,3,3
43,turtle,0,9,0,1
43,turtle,1,9,1,0
43,turtle,2,9,2,1
43,turtle,3,9,1,0
43,turtle,4,9,1,0
43,rabbit,5,9,3,1
43,turtle,0,10,0,0
43,turtle,1,10,2,0
43,turtle,2,10,1,1
43,turtle,3,10,2,0
43,turtle,4,10,0,0
43,rabbit,5,10,1,1
43,turtle,0,11,0,1
43,turtle,1,11,1,0
43,turtle,2,11,2,1
43,turtle,3,11,1,0
43,turtle,4,11,0,1
43,rabbit,5,11,3,1
43,turtle,0,12,1,1
43,turtle,1,12,1,1
43,turtle,2,12,1,1
43,turtle,3,12,0,0
43,turtle,4,12,0,0
43,rabbit,5,12,3,3
43,turtle,0,13,2,1
43,turtle,1,13,1,0
43,turtle,2,13,2,1
43,turtle,3,13,1,0
43,turtle,4,13,0,1
43,rabbit,5,13,3,1
43,turtle,0,14,1,1
43,turtle,1,14,1,1
43,turtle,2,14,1,1
43,turtle,3,14,0,0
43,turtle,4,14,0,0
43,rabbit,5,14,3,3
43,turtle,0,15,2,1
43,turtle,1,15,2,1
43,turtle,2,15,0,1
43,turtle,3,15,0,1
43,turtle,4,15,1,0
43,rabbit,5,15,3,1
43,turtle,0,16,2,2
43,turtle,1,16,1,1
43,turtle,2,16,1,1
43,turtle,3,16,0,0
43,turtle,4,16,1,1
43,rabbit,5,16,1,1
43,turtle,0,17,3,2
43,turtle,1,17,0,1
43,turtle,2,17,0,1
43,turtle,3,17,0,1
43,turtle,4,17,2,1
43,rabbit,5,17,3,1
43,turtle,0,18,3,1
43,turtle,1,18,1,1
43,turtle,2,18,0,2
43,turtle,3,18,0,2
43,turtle,4,18,3,1
43,rabbit,5,18,3,3
43,turtle,0,19,3,2
43,turtle,1,19,0,1
43,turtle,2,19,0,1
43,turtle,3,19,0,1
43,turtle,4,19,2,1
43,rabbit,5,19,3,1
43,turtle,0,20,3,3
43,turtle,1,20,1,1
43,turtle,2,20,0,0
43,turtle,3,20,1,1
43,turtle,4,20,2,2
43,rabbit,5,20,1,1
43,turtle,0,21,3,2
43,turtle,1,21,1,0
43,turtle,2,21,0,1
43,turtle,3,21,2,1
43,turtle,4,21,1,2
43,rabbit,5,21,3,1
43,turtle,0,22,3,1
43,turtle,1,22,1,1
43,turtle,2,22,1,1
43,turtle,3,22,2,2
43,turtle,4,22,1,3
43,rabbit,5,22,1,1
43,turtle,0,23,3,2
43,turtle,1,23,1,0
43,turtle,2,23,0,1
43,turtle,3,23,3,2
44,turtle,0,1,2,1
44,turtle,1,1,0,1
44,turtle,2,1,1,0
44,turtle,3,1,1,0
44,turtle,4,1,0,1
44,rabbit,5,1,3,1
44,turtle,0,2,3,1
44,turtle,1,2,0,2
44,turtle,2,2,0,0
44,turtle,3,2,2,0
44,turtle,4,2,0,0
44,rabbit,5,2,3,3
44,turtle,0,3,3,2
44,turtle,1,3,0,1
44,turtle,2,3,1,0
44,turtle,3,3,1,0
44,turtle,4,3,0,1
44,rabbit,5,3,1,3
44,turtle,0,4,3,3
44,turtle,1,4,1,1
44,turtle,2,4,2,0
44,turtle,3,4,2,0
44,turtle,4,4,0,2
45,turtle,0,1,1,0
45,turtle,1,1,2,1
45,turtle,2,1,2,1
45,turtle,3,1,1,0
45,turtle,4,1,2,1
45,rabbit,5,1,3,1
45,turtle,0,2,0,0
45,turtle,1,2,2,2
45,turtle,2,2,1,1
45,turtle,3,2,2,0
45,turtle,4,2,2,2
45,rabbit,5,2,1,1
45,turtle,0,3,0,1
45,turtle,1,3,3,2
45,turtle,2,3,2,1
45,turtle,3,3,1,0
45,turtle,4,3,1,2
45,rabbit,5,3,3,1
45,turtle,0,4,0,2
45,turtle,1,4,2,2
45,turtle,2,4,3,1
45,turtle,3,4,2,0
45,turtle,4,4,1,3
45,rabbit,5,4,1,1
45,turtle,0,5,0,1
45,turtle,1,5,2,3
45,turtle,2,5,2,1
45,turtle,3,5,1,0
46,turtle,0,1,2,1
46,turtle,1,1,1,0
46,turtle,2,1,1,0
46,turtle,3,1,2,1
46,turtle,4,1,2,1
46,rabbit,5,1,3,1
46,turtle,0,2,2,2
46,turtle,1,2,0,0
46,turtle,2,2,0,0
46,turtle,3,2,2,2
46,turtle,4,2,3,1
46,rabbit,5,2,1,1
46,turtle,0,3,1,2
46,turtle,1,3,0,1
46,turtle,2,3,0,1
46,turtle,3,3,3,2
46,turtle,4,3,2,1
46,rabbit,5,3,3,1
46,turtle,0,4,2,2
46,turtle,1,4,0,0
46,turtle,2,4,1,1
46,turtle,3,4,3,1
46,turtle,4,4,1,1
46,rabbit,5,4,1,1
46,turtle,0,5,2,3
46,turtle,1,5,1,0
46,turtle,2,5,2,1
46,turtle,3,5,3,2
46,turtle,4,5,0,1
46,rabbit,5,5,3,1
46,turtle,0,6,3,3
46,turtle,1,6,0,0
46,turtle,2,6,1,1
46,turtle,3,6,3,3
46,turtle,4,6,0,2
46,rabbit,5,6,1,1
46,turtle,0,7,2,3
46,turtle,1,7,0,1
46,turtle,2,7,0,1
46,turtle,3,7,3,2
46,turtle,4,7,0,1
46,rabbit,5,7,3,1
46,turtle,0,8,1,3
46,turtle,1,8,0,0
46,turtle,2,8,0,2
46,turtle,3,8,3,1
46,turtle,4,8,0,0
46,rabbit,5,8,3,3
47,turtle,0,1,0,1
47,turtle,1,1,2,1
47,turtle,2,1,2,1
47,turtle,3,1,0,1
47,turtle,4,1,1,0
47,rabbit,5,1,3,1
47,turtle,0,2,0,0
47,turtle,1,2,1,1
47,turtle,2,2,1,1
47,turtle,3,2,0,2
47,turtle,4,2,1,1
47,rabbit,5,2,3,3
47,turtle,0,3,0,1
47,turtle,1,3,2,1
47,turtle,2,3,2,1
47,turtle,3,3,0,1
47,turtle,4,3,1,0
47,rabbit,5,3,1,3
47,turtle,0,4,0,0
47,turtle,1,4,3,1
47,turtle,2,4,2,2
47,turtle,3,4,1,1
47,turtle,4,4,1,1
48,turtle,0,1,1,0
48,turtle,1,1,0,1
48,turtle,2,1,0,1
48,turtle,3,1,2,1
48,turtle,4,1,1,0
48,rabbit,5,1,3,1
48,turtle,0,2,2,0
48,turtle,1,2,0,0
48,turtle,2,2,1,1
48,turtle,3,2,1,1
48,turtle,4,2,1,1
48,rabbit,5,2,3,3
48,turtle,0,3,1,0
48,turtle,1,3,0,1
48,turtle,2,3,1,0
48,turtle,3,3,1,0
48,turtle,4,3,0,1
48,rabbit,5,3,1,3
48,turtle,0,4,1,1
48,turtle,1,4,0,0
48,turtle,2,4,0,0
48,turtle,3,4,0,0
48,turtle,4,4,1,1
49,turtle,0,1,0,1
49,turtle,1,1,0,1
49,turtle,2,1,0,1
49,turtle,3,1,2,1
49,turtle,4,1,2,1
49,rabbit,5,1,3,1
49,turtle,0,2,1,1
49,turtle,1,2,0,2
49,turtle,2,2,0,0
49,turtle,3,2,1,1
49,turtle,4,2,1,1
49,rabbit,5,2,3,3
49,turtle,0,3,0,1
49,turtle,1,3,0,1
49,turtle,2,3,1,0
49,turtle,3,3,2,1
49,turtle,4,3,0,1
49,rabbit,5,3,3,1
49,turtle,0,4,0,0
49,turtle,1,4,0,0
49,turtle,2,4,0,0
49,turtle,3,4,3,1
49,turtle,4,4,0,2
49,rabbit,5,4,3,3
49,turtle,0,5,0,1
49,turtle,1,5,0,1
49,turtle,2,5,0,1
49,turtle,3,5,3,2
49,turtle,4,5,0,1
49,rabbit,5,5,3,1
49,turtle,0,6,1,1
49,turtle,1,6,1,1
49,turtle,2,6,0,0
49,turtle,3,6,2,2
49,turtle,4,6,0,0
49,rabbit,5,6,1,1
49,turtle,0,7,1,0
49,turtle,1,7,1,0
49,turtle,2,7,0,1
49,turtle,3,7,2,1
49,turtle,4,7,1,0
49,rabbit,5,7,3,1
49,turtle,0,8,2,0
49,turtle,1,8,2,0
49,turtle,2,8,0,2
49,turtle,3,8,3,1
49,turtle,4,8,2,0
49,rabbit,5,8,1,1
49,turtle,0,9,1,0
49,turtle,1,9,1,0
49,turtle,2,9,0,1
49,turtle,3,9,3,2
49,turtle,4,9,1,0
49,rabbit,5,9,3,1
49,turtle,0,10,2,0
49,turtle,1,10,2,0
49,turtle,2,10,1,1
49,turtle,3,10,3,3
49,turtle,4,10,2,0
49,rabbit,5,10,3,3
49,turtle,0,11,1,0
49,turtle,1,11,1,0
49,turtle,2,11,2,1
49,turtle,3,11,2,3
49,turtle,4,11,1,0
49,rabbit,5,11,3,1
49,turtle,0,12,1,1
49,turtle,1,12,0,0
49,turtle,2,12,2,2
49,turtle,3,12,3,3
49,turtle,4,12,2,0
49,rabbit,5,12,1,1
49,turtle,0,13,0,1
49,turtle,1,13,1,0
49,turtle,2,13,3,2
49,turtle,3,13,3,2
49,turtle,4,13,1,0
49,rabbit,5,13,3,1
49,turtle,0,14,0,0
49,turtle,1,14,2,0
49,turtle,2,14,2,2
49,turtle,3,14,2,2
49,turtle,4,14,2,0
49,rabbit,5,14,1,1
49,turtle,0,15,1,0
49,turtle,1,15,1,0
49,turtle,2,15,3,2
49,turtle,3,15,3,2
49,turtle,4,15,1,0
49,rabbit,5,15,3,1
49,turtle,0,16,1,1
49,turtle,1,16,2,0
49,turtle,2,16,2,2
49,turtle,3,16,2,2
49,turtle,4,16,2,0
49,rabbit,5,16,1,1
49,turtle,0,17,2,1
49,turtle,1,17,1,0
49,turtle,2,17,3,2
49,turtle,3,17,2,1
49,turtle,4,17,1,0
49,rabbit,5,17,3,1
49,turtle,0,18,3,1
49,turtle,1,18,2,0
49,turtle,2,18,3,3
49,turtle,3,18,3,1
49,turtle,4,18,2,0
49,rabbit,5,18,3,3
49,turtle,0,19,2,1
49,turtle,1,19,1,0
49,turtle,2,19,2,3
49,turtle,3,19,2,1
49,turtle,4,19,1,0
49,rabbit,5,19,3,1
49,turtle,0,20,1,1
49,turtle,1,20,1,1
49,turtle,2,20,1,3
49,turtle,3,20,2,2
49,turtle,4,20,1,1
49,rabbit,5,20,3,3
49,turtle,0,21,1,0
49,turtle,1,21,1,0
50,turtle,0,1,2,1
50,turtle,1,1,1,0
50,turtle,2,1,2,1
50,turtle,3,1,2,1
50,turtle,4,1,0,1
50,rabbit,5,1,3,1
50,turtle,0,2,3,1
50,turtle,1,2,2,0
50,turtle,2,2,2,2
50,turtle,3,2,3,1
50,turtle,4,2,0,0
50,rabbit,5,2,3,3
50,turtle,0,3,3,2
50,turtle,1,3,1,0
50,turtle,2,3,2,1
50,turtle,3,3,2,1
50,turtle,4,3,1,0
50,rabbit,5,3,1,3
50,turtle,0,4,2,2
50,turtle,1,4,1,1
50,turtle,2,4,2,2
50,turtle,3,4,1,1
50,turtle,4,4,0,0
51,turtle,0,1,0,1
51,turtle,1,1,2,1
51,turtle,2,1,2,1
51,turtle,3,1,1,0
51,turtle,4,1,2,1
51,rabbit,5,1,3,1
51,turtle,0,2,0,0
51,turtle,1,2,3,1
51,turtle,2,2,1,1
51,turtle,3,2,1,1
51,turtle,4,2,3,1
51,rabbit,5,2,1,1
51,turtle,0,3,0,1
51,turtle,1,3,3,2
51,turtle,2,3,1,0
51,turtle,3,3,0,1
51,turtle,4,3,3,2
51,rabbit,5,3,3,1
51,turtle,0,4,1,1
51,turtle,1,4,3,1
51,turtle,2,4,1,1
51,turtle,3,4,0,0
51,turtle,4,4,2,2
51,rabbit,5,4,1,1
51,turtle,0,5,0,1
51,turtle,1,5,3,2
51,turtle,2,5,0,1
51,turtle,3,5,1,0
51,turtle,4,5,1,2
51,rabbit,5,5,3,1
51,turtle,0,6,1,1
51,turtle,1,6,3,3
51,turtle,2,6,1,1
51,turtle,3,6,1,1
51,turtle,4,6,2,2
51,rabbit,5,6,3,3
51,turtle,0,7,0,1
51,turtle,1,7,3,2
51,turtle,2,7,2,1
51,turtle,3,7,1,0
51,turtle,4,7,1,2
51,rabbit,5,7,1,3
51,turtle,0,8,0,0
51,turtle,1,8,3,3
51,turtle,2,8,1,1
51,turtle,3,8,1,1
51,turtle,4,8,1,3
52,turtle,0,1,0,1
52,turtle,1,1,2,1
52,turtle,2,1,0,1
52,turtle,3,1,0,1
52,turtle,4,1,0,1
52,rabbit,5,1,3,1
52,turtle,0,2,1,1
52,turtle,1,2,2,2
52,turtle,2,2,0,0
52,turtle,3,2,0,0
52,turtle,4,2,1,1
52,rabbit,5,2,1,1
52,turtle,0,3,1,0
52,turtle,1,3,1,2
52,turtle,2,3,0,1
52,turtle,3,3,0,1
52,turtle,4,3,1,0
52,rabbit,5,3,3,1
52,turtle,0,4,1,1
52,turtle,1,4,1,3
52,turtle,2,4,0,2
52,turtle,3,4,0,0
52,turtle,4,4,2,0
52,rabbit,5,4,1,1
52,turtle,0,5,0,1
53,turtle,0,1,1,0
53,turtle,1,1,2,1
53,turtle,2,1,1,0
53,turtle,3,1,1,0
53,turtle,4,1,0,1
53,rabbit,5,1,3,1
53,turtle,0,2,1,1
53,turtle,1,2,1,1
53,turtle,2,2,0,0
53,turtle,3,2,1,1
53,turtle,4,2,0,0
53,rabbit,5,2,3,3
53,turtle,0,3,1,0
53,turtle,1,3,2,1
53,turtle,2,3,1,0
53,turtle,3,3,2,1
53,turtle,4,3,1,0
53,rabbit,5,3,1,3
53,turtle,0,4,1,1
53,turtle,1,4,3,1
53,turtle,2,4,2,0
53,turtle,3,4,3,1
53,turtle,4,4,0,0
54,turtle,0,1,0,1
54,turtle,1,1,0,1
54,turtle,2,1,1,0
54,turtle,3,1,1,0
54,turtle,4,1,1,0
54,rabbit,5,1,3,1
54,turtle,0,2,0,2
54,turtle,1,2,0,0
54,turtle,2,2,0,0
54,turtle,3,2,2,0
54,turtle,4,2,0,0
54,rabbit,5,2,1,1
54,turtle,0,3,0,1
54,turtle,1,3,1,0
54,turtle,2,3,1,0
54,turtle,3,3,1,0
54,turtle,4,3,1,0
54,rabbit,5,3,3,1
54,turtle,0,4,0,0
54,turtle,1,4,0,0
54,turtle,2,4,0,0
54,turtle,3,4,1,1
54,turtle,4,4,1,1
54,rabbit,5,4,3,3
54,turtle,0,5,0,1
54,turtle,1,5,1,0
54,turtle,2,5,1,0
54,turtle,3,5,0,1
54,turtle,4,5,0,1
54,rabbit,5,5,1,3
54,turtle,0,6,0,0
54,turtle,1,6,1,1
54,turtle,2,6,0,0
54,turtle,3,6,1,1
54,turtle,4,6,0,0
55,turtle,0,1,1,0
55,turtle,1,1,2,1
55,turtle,2,1,2,1
55,turtle,3,1,0,1
55,turtle,4,1,1,0
55,rabbit,5,1,3,1
55,turtle,0,2,0,0
55,turtle,1,2,2,2
55,turtle,2,2,1,1
55,turtle,3,2,0,0
55,turtle,4,2,0,0
55,rabbit,5,2,1,1
55,turtle,0,3,0,1
55,turtle,1,3,2,3
55,turtle,2,3,0,1
55,turtle,3,3,0,1
55,turtle,4,3,1,0
55,rabbit,5,3,3,1
55,turtle,0,4,1,1
55,turtle,1,4,3,3
55,turtle,2,4,0,2
55,turtle,3,4,1,1
55,turtle,4,4,2,0
55,rabbit,5,4,1,1
55,turtle,0,5,0,1
55,turtle,1,5,3,2
55,turtle,2,5,0,1
55,turtle,3,5,1,0
55,turtle,4,5,1,0
55,rabbit,5,5,3,1
55,turtle,0,6,0,2
55,turtle,1,6,3,3
55,turtle,2,6,0,2
55,turtle,3,6,1,1
55,turtle,4,6,2,0
55,rabbit,5,6,1,1
55,turtle,0,7,0,1
55,turtle,1,7,2,3
55,turtle,2,7,0,1
55,turtle,3,7,0,1
55,turtle,4,7,1,0
55,rabbit,5,7,3,1
55,turtle,0,8,0,2
55,turtle,1,8,1,3
55,turtle,2,8,0,0
55,turtle,3,8,1,1
55,turtle,4,8,2,0
55,rabbit,5,8,3,3
55,turtle,0,9,0,1
56,turtle,0,1,2,1
56,turtle,1,1,0,1
56,turtle,2,1,1,0
56,turtle,3,1,1,0
56,turtle,4,1,2,1
56,rabbit,5,1,3,1
56,turtle,0,2,1,1
56,turtle,1,2,1,1
56,turtle,2,2,0,0
56,turtle,3,2,1,1
56,turtle,4,2,3,1
56,rabbit,5,2,1,1
56,turtle,0,3,0,1
56,turtle,1,3,1,0
56,turtle,2,3,1,0
56,turtle,3,3,2,1
56,turtle,4,3,3,2
56,rabbit,5,3,3,1
56,turtle,0,4,0,2
56,turtle,1,4,2,0
56,turtle,2,4,2,0
56,turtle,3,4,3,1
56,turtle,4,4,2,2
56,rabbit,5,4,1,1
56,turtle,0,5,0,1
56,turtle,1,5,1,0
56,turtle,2,5,1,0
56,turtle,3,5,3,2
56,turtle,4,5,2,3
56,rabbit,5,5,3,1
56,turtle,0,6,0,2
56,turtle,1,6,0,0
56,turtle,2,6,1,1
56,turtle,3,6,3,1
56,turtle,4,6,1,3
56,rabbit,5,6,3,3
56,turtle,0,7,0,1
56,turtle,1,7,1,0
56,turtle,2,7,1,0
56,turtle,3,7,2,1
57,turtle,0,1,2,1
57,turtle,1,1,0,1
57,turtle,2,1,1,0
57,turtle,3,1,1,0
57,turtle,4,1,1,0
57,rabbit,5,1,3,1
57,turtle,0,2,3,1
57,turtle,1,2,1,1
57,turtle,2,2,2,0
57,turtle,3,2,2,0
57,turtle,4,2,2,0
57,rabbit,5,2,1,1
57,turtle,0,3,2,1
57,turtle,1,3,1,0
57,turtle,2,3,1,0
57,turtle,3,3,1,0
57,turtle,4,3,1,0
57,rabbit,5,3,3,1
57,turtle,0,4,1,1
57,turtle,1,4,0,0
57,turtle,2,4,0,0
57,turtle,3,4,0,0
57,turtle,4,4,0,0
57,rabbit,5,4,1,1
57,turtle,0,5,2,1
57,turtle,1,5,1,0
57,turtle,2,5,1,0
57,turtle,3,5,0,1
57,turtle,4,5,0,1
57,rabbit,5,5,3,1
57,turtle,0,6,1,1
57,turtle,1,6,2,0
57,turtle,2,6,2,0
57,turtle,3,6,1,1
57,turtle,4,6,0,2
57,rabbit,5,6,3,3
57,turtle,0,7,0,1
57,turtle,1,7,1,0
57,turtle,2,7,1,0
57,turtle,3,7,0,1
57,turtle,4,7,0,1
57,rabbit,5,7,3,1
57,turtle,0,8,0,0
57,turtle,1,8,1,1
57,turtle,2,8,1,1
57,turtle,3,8,0,0
57,turtle,4,8,0,2
57,rabbit,5,8,1,1
57,turtle,0,9,0,1
57,turtle,1,9,0,1
57,turtle,2,9,0,1
57,turtle,3,9,1,0
57,turtle,4,9,0,1
57,rabbit,5,9,3,1
57,turtle,0,10,0,0
57,turtle,1,10,0,0
57,turtle,2,10,0,2
57,turtle,3,10,0,0
57,turtle,4,10,1,1
57,rabbit,5,10,1,1
57,turtle,0,11,1,0
57,turtle,1,11,1,0
57,turtle,2,11,0,1
57,turtle,3,11,1,0
57,turtle,4,11,1,0
57,rabbit,5,11,3,1
57,turtle,0,12,0,0
57,turtle,1,12,0,0
57,turtle,2,12,0,0
57,turtle,3,12,0,0
57,turtle,4,12,1,1
57,rabbit,5,12,3,3
57,turtle,0,13,0,1
57,turtle,1,13,0,1
57,turtle,2,13,1,0
57,turtle,3,13,1,0
57,turtle,4,13,0,1
57,rabbit,5,13,1,3
57,turtle,0,14,1,1
57,turtle,1,14,1,1
57,turtle,2,14,2,0
57,turtle,3,14,0,0
57,turtle,4,14,0,2
58,turtle,0,1,1,0
58,turtle,1,1,0,1
58,turtle,2,1,0,1
58,turtle,3,1,0,1
58,turtle,4,1,1,0
58,rabbit,5,1,3,1
58,turtle,0,2,0,0
58,turtle,1,2,1,1
58,turtle,2,2,0,0
58,turtle,3,2,0,0
58,turtle,4,2,2,0
58,rabbit,5,2,3,3
58,turtle,0,3,1,0
58,turtle,1,3,2,1
58,turtle,2,3,0,1
58,turtle,3,3,0,1
58,turtle,4,3,1,0
58,rabbit,5,3,3,1
58,turtle,0,4,1,1
58,turtle,1,4,2,2
58,turtle,2,4,1,1
58,turtle,3,4,1,1
58,turtle,4,4,2,0
58,rabbit,5,4,3,3
58,turtle,0,5,2,1
58,turtle,1,5,3,2
58,turtle,2,5,1,0
58,turtle,3,5,1,0
58,turtle,4,5,1,0
58,rabbit,5,5,3,1
58,turtle,0,6,2,2
58,turtle,1,6,3,3
58,turtle,2,6,1,1
58,turtle,3,6,0,0
58,turtle,4,6,1,1
58,rabbit,5,6,1,1
58,turtle,0,7,2,3
58,turtle,1,7,3,2
58,turtle,2,7,2,1
58,turtle,3,7,1,0
58,turtle,4,7,1,0
58,rabbit,5,7,3,1
58,turtle,0,8,2,2
58,turtle,1,8,2,2
58,turtle,2,8,2,2
58,turtle,3,8,2,0
58,turtle,4,8,2,0
58,rabbit,5,8,1,1
58,turtle,0,9,2,3
58,turtle,1,9,2,3
58,turtle,2,9,2,1
58,turtle,3,9,1,0
58,turtle,4,9,1,0
58,rabbit,5,9,3,1
58,turtle,0,10,1,3
58,turtle,1,10,3,3
58,turtle,2,10,1,1
58,turtle,3,10,1,1
58,turtle,4,10,1,1
58,rabbit,5,10,3,3
59,turtle,0,1,0,1
59,turtle,1,1,0,1
